EVENTDAYWELLNAME,start_time,end_time,EVENTNAME,EVENTDAYDOWNTIME,EVENTDAYLOSSGAS,EVENTDAYLOSSOIL,EVENTDAYLOSSCONDENSATEFORMATION,GAS RATE,OIL RATE,CONDENSATE RATE,SIBU/NonSIBU,ROOTCAUSEDESCRIPTION
PK-A12:S1,4/25/2013 0:00,4/26/2013 0:00,WONP_SAND,24,5.45E-05,0,0,2.27083E-06,0,0,NonSIBU,High Sand
PK-A1:S1,4/25/2013 0:00,4/26/2013 0:00,WRP_RDAQ,24,0.887,0,147.4426529,0.036958333,0,6.143443871,SIBU,SIBU
PK-A19-rSH1:S1,4/26/2013 0:00,4/26/2013 1:45,WOP_OTHER,1.75,0.023846481,0,-0.042447415,0.013626561,0,-0.024255666,NonSIBU,S/I for rig up sand filter unit
PK-A1:S1,4/26/2013 0:00,4/27/2013 0:00,WRP_RDAQ,24,0.887,0,148.550322,0.036958333,0,6.18959675,SIBU,SIBU
PK-A12:S1,4/26/2013 0:00,4/27/2013 0:00,WONP_SAND,24,5.45E-05,0,0,2.27083E-06,0,0,NonSIBU,High Sand
PK-A12:S1,4/27/2013 0:00,4/28/2013 0:00,WONP_SAND,24,5.48E-05,0,0,2.28333E-06,0,0,NonSIBU,High Sand
PK-A1:S1,4/27/2013 0:00,4/28/2013 0:00,WRP_RDAQ,24,0.887314644,0,167.0372713,0.036971444,0,6.959886304,SIBU,SIBU
PK-A1:S1,4/28/2013 0:00,4/29/2013 0:00,WRP_RDAQ,24,0.887314644,0,154.9912259,0.036971444,0,6.457967746,SIBU,SIBU
PK-A19-rSH1:S1,4/28/2013 20:10,4/29/2013 0:00,WRP_WSER,3.833333333,0.336459272,0,2.84343545,0.087771984,0,0.74176577,NonSIBU,S/I for rig down sand filter unit - continue perforation program
PK-A12:S1,4/29/2013 0:00,4/30/2013 0:00,WONP_SAND,24,6.89E-07,0,0,2.87083E-08,0,0,NonSIBU,High Sand
PK-A1:S1,4/29/2013 0:00,4/30/2013 0:00,WRP_RDAQ,24,0.887314644,0,107.1355359,0.036971444,0,4.463980663,SIBU,SIBU
PK-A19-rSH1:S1,4/29/2013 0:00,4/30/2013 0:00,WRP_WSER,24,3.050047439,0,39.83290043,0.12708531,0,1.659704185,NonSIBU,S/I for rig down sand filter unit - continue perforation program
PK-A12:S1,4/30/2013 0:00,5/1/2013 0:00,WONP_SAND,24,6.89E-07,0,0,2.87083E-08,0,0,NonSIBU,High Sand
PK-A1:S1,4/30/2013 0:00,5/1/2013 0:00,WRP_RDAQ,24,0.893905171,0,129.4983602,0.037246049,0,5.395765008,SIBU,SIBU
PK-A19-rSH1:S1,4/30/2013 0:00,5/1/2013 0:00,WRP_WSER,24,3.11295194,0,48.7780769,0.129706331,0,2.032419871,NonSIBU,S/I for rig down sand filter unit - continue perforation program
PK-A12:S1,5/1/2013 0:00,5/2/2013 0:00,WONP_SAND,24,6.89E-07,0,0,2.87083E-08,0,0,NonSIBU,High Sand
PK-A1:S1,5/1/2013 0:00,5/2/2013 0:00,WRP_RDAQ,24,0.893247712,0,142.5942169,0.037218655,0,5.941425704,SIBU,SIBU
PK-A12:S1,5/2/2013 0:00,5/3/2013 0:00,WONP_SAND,24,6.89E-07,0,0,2.87083E-08,0,0,NonSIBU,High Sand
PK-A1:S1,5/2/2013 0:00,5/3/2013 0:00,WRP_RDAQ,24,0.893,0,146.9936532,0.037208333,0,6.12473555,SIBU,SIBU
PK-A1:S1,5/3/2013 0:00,5/4/2013 0:00,WRP_RDAQ,24,0.886657177,0,176.1000993,0.036944049,0,7.337504138,SIBU,SIBU
PK-A12:S1,5/3/2013 0:00,5/4/2013 0:00,WONP_SAND,24,2.25E-06,0,0,9.375E-08,0,0,NonSIBU,High Sand
PK-A1:S1,5/4/2013 0:00,5/5/2013 0:00,WRP_RDAQ,24,0.886657177,0,147.1750978,0.036944049,0,6.132295742,SIBU,SIBU
PK-A12:S1,5/4/2013 0:00,5/5/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/5/2013 0:00,5/6/2013 0:00,WONP_SAND,24,5.31E-06,0,0,2.2125E-07,0,0,NonSIBU,High Sand
PK-A1:S1,5/5/2013 0:00,5/6/2013 0:00,WRP_RDAQ,24,0.879,0,136,0.036625,0,5.666666667,SIBU,SIBU
PK-A1:S1,5/6/2013 0:00,5/7/2013 0:00,WRP_RDAQ,24,0.871565236,0,106.8092211,0.036315218,0,4.450384213,SIBU,SIBU
PK-A12:S1,5/6/2013 0:00,5/7/2013 0:00,WONP_SAND,24,1.26E-05,0,0,0.000000525,0,0,NonSIBU,High Sand
PK-A12:S1,5/7/2013 0:00,5/8/2013 0:00,WONP_SAND,24,1.68E-05,0,0,0.0000007,0,0,NonSIBU,High Sand
PK-A1:S1,5/7/2013 0:00,5/8/2013 0:00,WRP_RDAQ,24,0.871565236,0,125.9861518,0.036315218,0,5.249422992,SIBU,SIBU
PK-A1:S1,5/8/2013 0:00,5/9/2013 0:00,WRP_RDAQ,24,0.872,0,97.4,0.036333333,0,4.058333333,SIBU,SIBU
PK-A12:S1,5/8/2013 0:00,5/9/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/9/2013 0:00,5/10/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A1:S1,5/9/2013 0:00,5/10/2013 0:00,WRP_RDAQ,24,0.879,0,97.39884141,0.036625,0,4.058285059,SIBU,SIBU
PK-A12:S1,5/10/2013 0:00,5/11/2013 0:00,WONP_SAND,24,1.54E-05,0,0,6.41667E-07,0,0,NonSIBU,High Sand
PK-A1:S1,5/10/2013 0:00,5/11/2013 0:00,WRP_RDAQ,24,0.887,0,96.4177377,0.036958333,0,4.017405738,SIBU,SIBU
PK-A12:S1,5/11/2013 0:00,5/12/2013 0:00,WONP_SAND,24,1.94E-05,0,0,8.08333E-07,0,0,NonSIBU,High Sand
PK-A1:S1,5/11/2013 0:00,5/12/2013 0:00,WRP_RDAQ,24,0.887,0,116.5810311,0.036958333,0,4.857542963,SIBU,SIBU
PK-A17-pSH2:S1,5/11/2013 11:15,5/12/2013 0:00,WRP_WSER,12.75,0.936436628,0,0,0.07344601,0,0,NonSIBU,S/I for perforation job
PK-A12:S1,5/12/2013 0:00,5/13/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A1:S1,5/12/2013 0:00,5/13/2013 0:00,WRP_RDAQ,24,0.887,0,99.75351142,0.036958333,0,4.156396309,SIBU,SIBU
PK-A17-pSH2:S1,5/12/2013 0:00,5/13/2013 0:00,WRP_WSER,24,1.061632537,0,0,0.044234689,0,0,NonSIBU,S/I for perforation job
PK-A12:S1,5/13/2013 0:00,5/14/2013 0:00,WONP_SAND,24,2.07E-05,0,0,8.625E-07,0,0,NonSIBU,High Sand
PK-A1:S1,5/13/2013 0:00,5/13/2013 11:25,WRP_RDAQ,11.41666667,0.160655663,0,0,0.014072029,0,0,SIBU,SIBU
PK-A14:S1,5/13/2013 19:45,5/14/2013 0:00,WRP_WSER,4.25,0.162651246,0,0,0.038270881,0,0,NonSIBU,S/I for PLT job
PK-A12:S1,5/14/2013 0:00,5/15/2013 0:00,WONP_SAND,24,1.94E-05,0,0,8.08333E-07,0,0,NonSIBU,High Sand
PK-A14:S1,5/14/2013 0:00,5/15/2013 0:00,WRP_WSER,24,1.76,0,0,0.073333333,0,0,NonSIBU,S/I for PLT job
PK-A12:S1,5/15/2013 0:00,5/16/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A14:S1,5/15/2013 0:00,5/15/2013 20:25,WRP_WSER,20.41666667,1.506447897,0,0,0.073785203,0,0,NonSIBU,S/I for PLT job
PK-A12:S1,5/16/2013 0:00,5/17/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A14:S1,5/16/2013 12:00,5/17/2013 0:00,WRP_WSER,12,0.883374516,0,0,0.073614543,0,0,NonSIBU,S/I for rig down and set DHSV
PK-A14:S1,5/17/2013 0:00,5/17/2013 0:15,WRP_WSER,0.25,0.015986482,0,0,0.063945928,0,0,NonSIBU,S/I for rig down and set DHSV
PK-A12:S1,5/17/2013 0:00,5/18/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A11-ST1:S1,5/17/2013 11:15,5/17/2013 18:00,WRP_WSER,6.75,2.311426927,0,0,0.342433619,0,0,NonSIBU,S/I for single offload well PK-A10
PK-A12:S1,5/18/2013 0:00,5/19/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/19/2013 0:00,5/20/2013 0:00,WONP_SAND,24,1.94E-05,0,0,8.08333E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/20/2013 0:00,5/21/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A18-qSH2:S1,5/20/2013 22:00,5/21/2013 0:00,WOP_TEST,2,0.430771176,0,0.650762917,0.215385588,0,0.325381459,NonSIBU,S/I for PK-A16 single test
PK-A18-qSH2:S1,5/21/2013 0:00,5/21/2013 2:20,WOP_TEST,2.333333333,0.405179929,0,1.101115362,0.173648541,0,0.471906584,NonSIBU,S/I for PK-A16 single test
PK-A12:S1,5/21/2013 0:00,5/22/2013 0:00,WONP_SAND,24,2.07E-05,0,0,8.625E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/22/2013 0:00,5/23/2013 0:00,WONP_SAND,24,6.81E-06,0,0,2.8375E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/23/2013 0:00,5/24/2013 0:00,WONP_SAND,24,1.12E-05,0,0,4.66667E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/24/2013 0:00,5/25/2013 0:00,WONP_SAND,24,1.26E-05,0,0,0.000000525,0,0,NonSIBU,High Sand
PK-A12:S1,5/25/2013 0:00,5/26/2013 0:00,WONP_SAND,24,8.29E-06,0,0,3.45417E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/26/2013 0:00,5/27/2013 0:00,WONP_SAND,24,5.31E-06,0,0,2.2125E-07,0,0,NonSIBU,High Sand
PK-A12:S1,5/27/2013 0:00,5/28/2013 0:00,WONP_SAND,24,5.31E-06,0,0,2.2125E-07,0,0,NonSIBU,High Sand
PK-A10:S1,5/27/2013 10:30,5/28/2013 0:00,WRP_RDAQ,13.5,0.341802375,0,0,0.025318694,0,0,SIBU,S/I for SIBU as per WPT request
PK-A10:S1,5/28/2013 0:00,5/29/2013 0:00,WRP_RDAQ,24,1.802199792,0,0,0.075091658,0,0,SIBU,S/I for SIBU as per WPT request
PK-A12:S1,5/28/2013 0:00,5/29/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High Sand
PK-A14:S1,5/28/2013 6:00,5/29/2013 0:00,WRP_WSER,18,0.182415356,0,0,0.010134186,0,0,NonSIBU,S/I for casing patch installation
PK-A12:S1,5/29/2013 0:00,5/30/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High Sand
PK-A10:S1,5/29/2013 0:00,5/30/2013 0:00,WRP_RDAQ,24,1.802199792,0,0,0.075091658,0,0,SIBU,SIBU
PK-A14:S1,5/29/2013 0:00,5/29/2013 20:00,WRP_WSER,20,1.049867902,0,0,0.052493395,0,0,NonSIBU,S/I for casing patch installation
PK-A10:S1,5/30/2013 0:00,5/31/2013 0:00,WRP_RDAQ,24,1.802199792,0,0,0.075091658,0,0,SIBU,SIBU
PK-A12:S1,5/30/2013 0:00,5/31/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High Sand
PK-A14:S1,5/30/2013 15:15,5/31/2013 0:00,WRP_WSER,8.75,0.217884228,0,0,0.024901055,0,0,NonSIBU,S/I for rigging up sand filter unit
PK-A14:S1,5/31/2013 0:00,5/31/2013 16:30,WRP_WSER,16.5,0.805236031,0,0,0.048802184,0,0,NonSIBU,S/I for rigging up sand filter unit
PK-A10:S1,5/31/2013 0:00,6/1/2013 0:00,WRP_RDAQ,24,1.802199526,0,0,0.075091647,0,0,SIBU,SIBU
PK-A12:S1,5/31/2013 0:00,6/1/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High Sand
PK-A1:S1,5/31/2013 0:00,6/1/2013 0:00,WRP_RDAQ,24,2.015001771,0,217.0945665,0.083958407,0,9.045606938,SIBU,SIBU
PK-A12:S1,6/1/2013 0:00,6/2/2013 0:00,WONP_SAND,24,2.25E-06,0,0,9.375E-08,0,0,NonSIBU,High Sand
PK-A1:S1,6/1/2013 0:00,6/2/2013 0:00,WRP_RDAQ,24,0,0,206.9603221,0,0,8.623346754,SIBU,SIBU
PK-A1:S1,6/2/2013 0:00,6/3/2013 0:00,WRP_RDAQ,24,0,0,189.3918511,0,0,7.891327129,SIBU,SIBU
PK-A12:S1,6/2/2013 0:00,6/3/2013 0:00,WONP_SAND,24,2.25E-06,0,0,9.375E-08,0,0,NonSIBU,High Sand
PK-A14:S1,6/2/2013 22:15,6/3/2013 0:00,WRP_WSER,1.75,0.089636426,0,0,0.051220815,0,0,NonSIBU,S/I for rigging down sand filter unit
PK-A14:S1,6/3/2013 0:00,6/3/2013 4:20,WRP_WSER,4.333333333,0.090129975,0,0,0.020799225,0,0,NonSIBU,S/I for rigging down sand filter unit
PK-A1:S1,6/3/2013 0:00,6/4/2013 0:00,WRP_RDAQ,24,0,0,186.6675657,0,0,7.777815238,SIBU,SIBU
PK-A12:S1,6/3/2013 0:00,6/4/2013 0:00,WONP_SAND,24,2.25E-06,0,0,9.375E-08,0,0,NonSIBU,High Sand
PK-A19-rSH1:S1,6/3/2013 6:30,6/4/2013 0:00,WRP_WSER,17.5,0.122210967,0,16.21051265,0.006983484,0,0.926315009,NonSIBU,S/I for rig up sand filter unit at PK-K20
PK-A19-rSH1:S1,6/4/2013 0:00,6/4/2013 7:20,WRP_WSER,7.333333333,0.180198167,0,0,0.024572477,0,0,NonSIBU,S/I for rig up sand filter unit at PK-K20
PK-A12:S1,6/4/2013 0:00,6/5/2013 0:00,WONP_SAND,24,2.25E-06,0,0,9.375E-08,0,0,NonSIBU,High Sand
PK-A1:S1,6/4/2013 0:00,6/5/2013 0:00,WRP_RDAQ,24,0,0,137.1815703,0,0,5.715898763,SIBU,SIBU
PK-A1:S1,6/5/2013 0:00,6/6/2013 0:00,WRP_RDAQ,24,0,0,148,0,0,6.166666667,SIBU,SIBU
PK-A12:S1,6/5/2013 0:00,6/6/2013 0:00,WONP_SAND,24,2.25E-06,0,0,9.375E-08,0,0,NonSIBU,High Sand
PK-A1:S1,6/6/2013 0:00,6/7/2013 0:00,WRP_RDAQ,24,0,0,179.4106899,0,0,7.475445413,SIBU,SIBU
PK-A12:S1,6/6/2013 0:00,6/7/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A19-rSH1:S1,6/6/2013 19:05,6/6/2013 23:25,WOP_SICH,4.333333333,0.170759497,0,0,0.039406038,0,0,NonSIBU,SICV
PK-A1:S1,6/7/2013 0:00,6/8/2013 0:00,WRP_RDAQ,24,0,0,221.3927417,0,0,9.224697571,SIBU,SIBU
PK-A12:S1,6/7/2013 0:00,6/8/2013 0:00,WONP_SAND,24,5.31E-06,0,0,2.2125E-07,0,0,NonSIBU,High sand
PK-A14:S1,6/7/2013 2:50,6/7/2013 16:45,WRP_WSER,13.91666667,0.080200102,0,0,0.005762882,0,0,NonSIBU,S/I for rigging up sand filter unit
PK-A11-ST1:S1,6/7/2013 9:00,6/7/2013 10:25,WOP_SICH,1.416666667,0.490542785,0,0,0.346265495,0,0,NonSIBU,SICV
PK-A1:S1,6/8/2013 0:00,6/9/2013 0:00,WRP_RDAQ,24,0,0,212,0,0,8.833333333,SIBU,SIBU
PK-A12:S1,6/8/2013 0:00,6/9/2013 0:00,WONP_SAND,24,1.12E-05,0,0,4.66667E-07,0,0,NonSIBU,High sand
PK-A12:S1,6/9/2013 0:00,6/10/2013 0:00,WONP_SAND,24,1.68E-05,0,0,0.0000007,0,0,NonSIBU,High sand
PK-A1:S1,6/9/2013 0:00,6/10/2013 0:00,WRP_RDAQ,24,0,0,250.1355226,0,0,10.42231344,SIBU,SIBU
PK-A12:S1,6/10/2013 0:00,6/11/2013 0:00,WONP_SAND,24,1.68E-05,0,0,0.0000007,0,0,NonSIBU,High sand
PK-A1:S1,6/10/2013 0:00,6/11/2013 0:00,WRP_RDAQ,24,0,0,308.9157982,0,0,12.87149159,SIBU,SIBU
PK-A14:S1,6/11/2013 0:00,6/12/2013 0:00,WRP_WSER,24,0.000280431,0,0,1.16846E-05,0,0,NonSIBU,PK-A14  S/I for rigging down sand filter unit & Ramp up
PK-A1:S1,6/11/2013 0:00,6/12/2013 0:00,WRP_RDAQ,24,0,0,148.3819346,0,0,6.182580608,SIBU,SIBU
PK-A12:S1,6/11/2013 0:00,6/12/2013 0:00,WONP_SAND,24,8.29E-06,0,0,3.45417E-07,0,0,NonSIBU,High sand
PK-A14:S1,6/11/2013 4:40,6/11/2013 16:50,WRP_WSER,12.16666667,0.175596453,0,0,0.014432585,0,0,NonSIBU,S/I for rigging down sand filter unit
PK-A1:S1,6/12/2013 0:00,6/13/2013 0:00,WRP_RDAQ,24,0,0,176.0923815,0,0,7.337182563,SIBU,SIBU
PK-A12:S1,6/12/2013 0:00,6/13/2013 0:00,WONP_SAND,24,8.29E-06,0,0,3.45417E-07,0,0,NonSIBU,High sand
PK-A14:S1,6/13/2013 0:00,6/14/2013 0:00,WOP_OTHER,24,0,0,0,0,0,0,NonSIBU,Ramp up
PK-A12:S1,6/13/2013 0:00,6/14/2013 0:00,WONP_SAND,24,9.75E-06,0,0,4.0625E-07,0,0,NonSIBU,High sand
PK-A1:S1,6/13/2013 0:00,6/14/2013 0:00,WRP_RDAQ,24,0,0,187.0316644,0,0,7.792986017,SIBU,SIBU
PK-A12:S1,6/14/2013 0:00,6/15/2013 0:00,WONP_SAND,24,6.81E-06,0,0,2.8375E-07,0,0,NonSIBU,High sand
PK-A1:S1,6/14/2013 0:00,6/15/2013 0:00,WRP_RDAQ,24,0,0,202.644875,0,0,8.443536458,SIBU,SIBU
PK-A12:S1,6/15/2013 0:00,6/16/2013 0:00,WONP_SAND,24,5.31E-06,0,0,2.2125E-07,0,0,NonSIBU,High sand
PK-A1:S1,6/15/2013 0:00,6/15/2013 16:30,WRP_RDAQ,16.5,0,0,37.5606706,0,0,2.276404279,SIBU,SIBU
PK-A12:S1,6/16/2013 0:00,6/17/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A12:S1,6/17/2013 0:00,6/18/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A12:S1,6/18/2013 0:00,6/19/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A10:S1,6/19/2013 0:00,6/19/2013 16:00,WRP_RDAQ,16,1.209035433,0,0,0.075564715,0,0,SIBU,SIBU
PK-A12:S1,6/19/2013 0:00,6/20/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A11-ST1:S1,6/19/2013 9:45,6/19/2013 16:00,WOP_SICH,6.25,1.478671343,0,0,0.236587415,0,0,NonSIBU,S/I for SICV
PK-A12:S1,6/20/2013 0:00,6/21/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A12:S1,6/21/2013 0:00,6/22/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A12:S1,6/22/2013 0:00,6/23/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A19-rSH1:S1,6/22/2013 0:00,6/23/2013 0:00,WRP_RDAQ,24,0.687084285,0,0,0.028628512,0,0,SIBU,S/I for sibu as per WPT request
PK-A12:S1,6/23/2013 0:00,6/24/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,High sand
PK-A19-rSH1:S1,6/23/2013 0:00,6/24/2013 0:00,WRP_RDAQ,24,0.687084285,0,0,0.028628512,0,0,SIBU,S/I for sibu as per WPT request
PK-A12:S1,6/24/2013 0:00,6/25/2013 0:00,WONP_SAND,24,5.31E-06,0,0,2.2125E-07,0,0,NonSIBU,High sand
PK-A19-rSH1:S1,6/24/2013 0:00,6/25/2013 0:00,WRP_RDAQ,24,0.687084285,0,0,0.028628512,0,0,SIBU,SIBU
PK-A19-rSH1:S1,6/25/2013 0:00,6/26/2013 0:00,WRP_RDAQ,24,0.687084285,0,0,0.028628512,0,0,SIBU,SIBU
PK-A12:S1,6/25/2013 0:00,6/26/2013 0:00,WONP_SAND,24,6.81E-06,0,0,2.8375E-07,0,0,NonSIBU,High sand
PK-A12:S1,6/26/2013 0:00,6/27/2013 0:00,WONP_SAND,24,6.81E-06,0,0,2.8375E-07,0,0,NonSIBU,High sand
PK-A12:S1,6/29/2013 0:00,6/30/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,6/30/2013 0:00,7/1/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/1/2013 0:00,7/2/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/2/2013 0:00,7/3/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/3/2013 0:00,7/4/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/4/2013 0:00,7/5/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A17-pSH2:S1,7/4/2013 11:18,7/4/2013 15:45,SFENP_EQIN,4.45,0.429061168,0,0,0.09641824,0,0,NonSIBU,ESD 2 by LSHH 10140
PK-A11-ST1:S1,7/4/2013 11:18,7/4/2013 19:12,SFENP_EQIN,7.9,1.846529469,0,0,0.233737907,0,0,NonSIBU,ESD 2 by LSHH 10140
PK-A15-pSH1.T1:S1,7/4/2013 11:18,7/4/2013 19:12,SFENP_EQIN,7.9,1.628642437,0,0,0.206157271,0,0,NonSIBU,ESD 2 by LSHH 10140
PK-A16-qSH1:S1,7/4/2013 11:18,7/4/2013 19:15,SFENP_EQIN,7.95,3.734576598,0,19.48315017,0.469758063,0,2.450710713,NonSIBU,ESD 2 by LSHH 10140
PK-A18-qSH2:S1,7/4/2013 11:18,7/4/2013 16:16,SFENP_EQIN,4.966666667,0.831195852,0,1.285528463,0.16735487,0,0.258831234,NonSIBU,ESD 2 by LSHH 10140
PK-A10:S1,7/4/2013 11:18,7/4/2013 16:10,SFENP_EQIN,4.866666667,0.31164776,0,0,0.064037211,0,0,NonSIBU,ESD 2 by LSHH 10140
PK-A14:S1,7/4/2013 11:18,7/4/2013 15:40,SFENP_EQIN,4.366666667,0.279612525,0,0,0.064033403,0,0,NonSIBU,ESD 2 by LSHH 10140
PK-A12:S1,7/5/2013 0:00,7/6/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A18-qSH2:S1,7/5/2013 14:50,7/5/2013 16:35,SFENP_EQIN,1.75,0.161163457,0,0.401020973,0.092093404,0,0.229154842,NonSIBU,S/I to verify DHSV opening after ESD 2 on 4th of july
PK-A12:S1,7/6/2013 0:00,7/7/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/7/2013 0:00,7/8/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/8/2013 0:00,7/9/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/9/2013 0:00,7/10/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/10/2013 0:00,7/11/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A14:S1,7/10/2013 8:50,7/10/2013 10:50,WOP_SICH,2,0.147871099,0,0,0.07393555,0,0,NonSIBU,S/I for SICV
PK-A12:S1,7/11/2013 0:00,7/12/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/12/2013 0:00,7/13/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/13/2013 0:00,7/14/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/14/2013 0:00,7/15/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A14:S1,7/14/2013 9:45,7/14/2013 13:15,WOP_SICH,3.5,0.254254417,0,0,0.072644119,0,0,NonSIBU,Shut in for Body Choke Replacement of PK-A12. SIP = 68.8 bar
PK-A12:S1,7/15/2013 0:00,7/16/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A15-pSH1.T1:S1,7/16/2013 0:00,7/16/2013 14:55,WRP_RDAQ,14.91666667,2.785460866,0,0,0.186734807,0,0,SIBU,SIBU
PK-A12:S1,7/16/2013 0:00,7/17/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/17/2013 0:00,7/18/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/18/2013 0:00,7/19/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/19/2013 0:00,7/20/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/20/2013 0:00,7/21/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A11-ST1:S1,7/20/2013 0:00,7/21/2013 0:00,WONP_SAND,24,0.095953801,0,0,0.003998075,0,0,NonSIBU,Ramped down from WHFP 18 bar to 21 bar d/t high sand deteced 
PK-A12:S1,7/21/2013 0:00,7/22/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/22/2013 0:00,7/23/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/23/2013 0:00,7/24/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/24/2013 0:00,7/25/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
PK-A12:S1,7/25/2013 0:00,7/26/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,High sand
